dCa_dt,Ca,dCb_dt,Cb,dCc_dt,Cc,dTdt,T,Rrxn,dVdt,V,Qout
-0.123065046814691,4.82122800078875,0.0669199531967675,1.99501049944103,0.0280725468089619,4.09188074988511,0.77457057484032,1049.66471156572,18.5644417992814,-0.14074959496605,24.9240355070523,4.50665411120666
-0.122154828632153,4.69926560063763,0.0690476347182256,2.06280049647843,0.0265535969569645,4.11896695144197,0.718329872429513,1050.37131188555,18.6215194312599,-0.133261315064661,24.7884390555347,4.49437841630733
-0.121125223324531,4.57827861703279,0.0712019315189131,2.13272722988188,0.0249616459028087,4.14449707654267,0.662924166447651,1051.02262735729,18.6726937664661,-0.125851297744696,24.6602770455069,4.48274486758025
-0.119978715495662,4.45838482508132,0.0733790265136496,2.20481543140001,0.0232998444910068,4.16839987175933,0.608403976755924,1051.61955274092,18.7177873711751,-0.118517100114213,24.5394722952005,4.47175144448309
-0.118718280491204,4.33969925503189,0.075574742179233,2.27908584225583,0.0215717691559862,4.19060745135614,0.554804848799837,1052.16302427396,18.756639178049,-0.111256263648865,24.4259500753134,4.46139605441101
-0.117347381414871,4.22233370358428,0.0777845467324408,2.3555548558444,0.0197814173412152,4.21105572028566,0.502146735612338,1052.65400426964,18.7891057913497,-0.104066317617031,24.3196381229333,4.45167653608516
-0.115869961030496,4.10639625078738,0.0800035650493847,2.43423416895157,0.017933197990556,4.22968479013052,0.450433638498091,1053.09346523251,18.8150627076945,-0.0969447823775553,24.2204666520996,4.44259066281952
-0.11429042828841,3.99199078777225,0.0822265945734326,2.51513044636181,0.0160319168574899,4.24643938293296,0.399653526800021,1053.48237376158,18.8344054312988,-0.0898891725489728,24.1283683611316,4.43413614566478
-0.112613639307024,3.8792165607828,0.0844481263683977,2.59824500392619,0.0140827564693139,4.2612692176455,0.349778551733373,1053.82167452829,18.8470504631546,-0.0828970000495008,24.043278436852,4.42631063642872
-0.110844872747807,3.76816773708266,0.0866623713682872,2.68357351526621,0.0120912506897604,4.27412937382556,0.30076556291934,1054.11227462863,18.8529361446731,-0.0759657770078315,23.9651345558346,4.41911173057303
-0.10898979964185,3.65893299831874,0.0888632917569987,2.77110574728259,0.0100632539424261,4.28498062719933,0.252556929084975,1054.35502861371,18.8520233379949,-0.0690930185451704,23.8938768828055,4.41253696998695
-0.107054447855615,3.5515951667994,0.0910446372840052,2.8608253295079,0.00800490528580513,4.29378975184635,0.205081656615553,1054.55072450071,18.8442959274315,-0.0622762454295369,23.8294480663268,4.40658384563899
-0.105045161518475,3.44623086988962,0.0931999861892363,2.95270956208211,0.00592258766462034,4.30052978401413,0.158256791484122,1054.70007105547,18.8297611293218,-0.0555129866037234,23.7717932318877,4.40124980010776
